startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
UrbanSolutions_4110,health,49114685,49.07,2,Series C,UAE,2,Offer Withdrawn,Namita
AIGrow_4111,ai,49114685,7.295,3,Series B,UK,2,No Deal,Ashneer
QuantumWorks_4112,food,49114685,7.295,2,Bootstrapped,UAE,3,Unknown,Mark
UrbanBridge_4113,ecommerce,49114685,0,2,Angel,Unknown,2,Rejected,Anupam
FoodKart_4114,agri,49114685,12.27,4,Angel,Canada,5,No Deal,Aman
SmartWorks_4115,food,49114685,6.28,2,Series B,Canada,3,Partially Funded,Mark
BrightWorks_4116,EdTech,49114685,25.45,3,Series A,Canada,3,Funded,Unknown
FoodHub_4117,FinTech,49114685,0,1,Unknown,USA,3,Rejected,Namita
HyperKart_4118,logistics,49114685,51.57,2,Series A,Unknown,2,Unknown,Unknown
HealthLink_4119,food,58543866,7.295,2,Angel,UK,5,Unknown,Unknown
FinNest_4120,food,49114685,0,2,Unknown,UAE,2,Rejected,Anupam
FoodHive_4121,ecommerce,49114685,7.295,1,Bootstrapped,India,6,Funded,Barbara
NextSolutions_4122,fintech,49114685,7.295,2,Unknown,UAE,1,Unknown,Lori
FinLabs_4123,agri,49114685,7.295,2,Unknown,Unknown,6,Offer Withdrawn,Kevin
InnoGrow_4124,ai,49114685,7.295,2,Series A,UK,2,Unknown,Ashneer
QuantumSolutions_4125,Tech,49114685,7.295,4,Series A,Canada,2,Offer Withdrawn,Namita
FoodKart_4126,edtech,81679196,7.295,2,Series B,UAE,6,Partially Funded,Namita
HealthBridge_4127,E‑commerce,49114685,0,1,Series B,Unknown,2,Rejected,Ashneer
GreenGen_4128,Travel,49114685,1.08,4,Series C,Canada,7,Partially Funded,Vineeta
FinWave_4129,Tech,49114685,7.295,2,Unknown,USA,2,Funded,Vineeta
AINest_4130,AI,49114685,7.295,2,Series C,Canada,5,No Deal,Mark
EduPulse_4131,Fashion,49114685,7.295,4,Bootstrapped,India,3,Offer Withdrawn,Anupam
DataLink_4132,fashion,49114685,7.295,2,Bootstrapped,USA,2,Unknown,Barbara
InnoGen_4133,food,49114685,7.295,1,Series C,India,3,No Deal,Barbara
AgriWave_4134,logistics,49114685,7.295,2,Series C,India,3,No Deal,Barbara
AIMart_4135,agri,49114685,55.58,2,Unknown,India,2,Unknown,Barbara
BrightGen_4136,fintech,49114685,0,2,Series B,Unknown,7,Rejected,Peyush
AILink_4137,ai,49114685,7.295,2,Seed,UAE,3,Funded,Vineeta
EduWorks_4138,Tech,49114685,59.52,1,Seed,USA,1,Offer Withdrawn,Anupam
SmartLabs_4139,EdTech,77222358,0,1,Series B,UAE,5,Rejected,Kevin
NextCore_4140,Unknown,97536285,0,1,Series B,UK,1,Rejected,Namita
GreenCore_4141,AI,66857915,7.295,2,Angel,UAE,7,Partially Funded,Namita
AgriBox_4142,AI,49114685,47.27,1,Seed,India,2,No Deal,Barbara
DigitalSystems_4143,travel,49114685,7.295,4,Bootstrapped,India,6,Unknown,Anupam
AIPulse_4144,Agri,49114685,7.295,2,Series C,USA,6,Partially Funded,Anupam
BrightNest_4145,Tech,49114685,4.25,1,Bootstrapped,India,7,Unknown,Unknown
GreenFoods_4146,Fashion,49114685,7.295,2,Series C,Canada,7,Unknown,Ashneer
EduWorks_4147,logistics,49114685,0,1,Seed,USA,2,Rejected,Namita
AgriHive_4148,E‑commerce,49114685,16.25,1,Unknown,Canada,6,Partially Funded,Peyush
AgriWave_4149,fashion,9268375,7.295,1,Seed,India,3,Unknown,Anupam
QuantumMart_4150,ecommerce,49114685,7.295,4,Series C,Unknown,6,Funded,Vineeta
CloudLabs_4151,health,49114685,7.295,1,Bootstrapped,USA,2,No Deal,Lori
DigitalLink_4152,Food,81941819,7.295,2,Bootstrapped,UAE,7,Unknown,Namita
DataBox_4153,Agri,49114685,7.295,2,Series C,Canada,1,Unknown,Namita
CloudKart_4154,EdTech,36811870,7.295,2,Angel,USA,5,Unknown,Vineeta
FoodLink_4155,Health,46010708,7.295,2,Seed,Unknown,3,Offer Withdrawn,Vineeta
EduMart_4156,Travel,49114685,49,2,Angel,USA,2,No Deal,Peyush
MetaHub_4157,agri,49114685,0,2,Series A,UK,2,Rejected,Mark
FreshLink_4158,edtech,5656916,7.295,2,Series A,UAE,2,No Deal,Ashneer
AgriSpark_4159,Travel,49114685,7.295,2,Unknown,USA,3,No Deal,Vineeta
NextNest_4160,health,49114685,7.295,2,Series A,Canada,1,Partially Funded,Aman
FreshPulse_4161,ecommerce,49114685,0,1,Series A,India,5,Rejected,Aman
QuantumCore_4162,fintech,49114685,7.295,3,Angel,Canada,2,Unknown,Kevin
DigitalBridge_4163,Health,49114685,7.295,4,Unknown,Canada,2,Partially Funded,Lori
SmartHive_4164,fashion,49114685,7.295,1,Angel,USA,1,Partially Funded,Mark
HealthMart_4165,Travel,83297875,7.295,1,Bootstrapped,USA,4,Partially Funded,Vineeta
DigitalGrow_4166,ecommerce,49114685,31.62,2,Seed,India,1,Funded,Lori
AgriSolutions_4167,agri,49114685,26.65,2,Seed,UK,2,Funded,Anupam
AIGen_4168,travel,49114685,7.295,2,Series C,UK,5,Unknown,Unknown
DataNest_4169,FinTech,39979464,0,2,Angel,USA,2,Rejected,Anupam
FoodSystems_4170,Travel,30218034,7.295,3,Angel,Canada,2,No Deal,Lori
AgriLabs_4171,Logistics,58253219,7.295,2,Bootstrapped,India,6,No Deal,Ashneer
DigitalFoods_4172,Unknown,49114685,0,2,Unknown,UK,2,Rejected,Lori
CloudGen_4173,AI,88966679,7.295,2,Bootstrapped,Canada,2,Offer Withdrawn,Mark
NextNest_4174,Health,49114685,0,2,Series A,India,2,Rejected,Barbara
FreshSystems_4175,Agri,49114685,7.295,2,Series B,USA,2,Funded,Lori
FreshMart_4176,Agri,49114685,7.295,3,Bootstrapped,Canada,2,No Deal,Vineeta
InnoGen_4177,tech,49114685,7.295,4,Series C,UK,3,Partially Funded,Unknown
FinWave_4178,ai,49114685,13.22,2,Bootstrapped,UAE,2,Funded,Anupam
QuantumWorks_4179,edtech,49114685,7.295,2,Series B,India,2,Unknown,Peyush
MetaSpark_4180,Unknown,51754715,37.6,3,Series C,UK,5,Offer Withdrawn,Namita
AILink_4181,food,49114685,7.295,2,Series C,UAE,6,No Deal,Peyush
UrbanWave_4182,FinTech,49114685,7.295,2,Series C,UK,7,Offer Withdrawn,Peyush
HyperGrow_4183,FinTech,3633936,7.295,2,Series B,India,6,Funded,Namita
FreshSolutions_4184,Tech,49114685,7.295,2,Unknown,USA,2,No Deal,Lori
TechNest_4185,travel,49114685,0.59,2,Seed,UAE,7,No Deal,Peyush
FreshBox_4186,fashion,49114685,0,2,Series A,UAE,4,Rejected,Mark
UrbanCore_4187,fashion,49114685,7.295,2,Unknown,UK,2,Funded,Lori
NextBox_4188,health,49114685,7.295,2,Bootstrapped,Canada,7,Unknown,Barbara
QuantumKart_4189,fashion,49114685,7.295,1,Unknown,India,2,Unknown,Namita
GreenBox_4190,Logistics,49114685,56.79,2,Bootstrapped,India,2,No Deal,Ashneer
FinSolutions_4191,FinTech,49114685,44.82,2,Unknown,UK,4,Funded,Vineeta
NextFoods_4192,fintech,1816422,7.295,1,Angel,Unknown,2,No Deal,Anupam
AINest_4193,AI,49114685,7.295,2,Series C,Unknown,1,Funded,Mark
InnoSolutions_4194,FinTech,3447467,7.295,3,Unknown,USA,2,Offer Withdrawn,Unknown
BrightSystems_4195,AI,49114685,7.295,1,Seed,USA,6,Partially Funded,Barbara
FreshMart_4196,fashion,49114685,34.58,2,Unknown,UAE,7,Funded,Barbara
TechLink_4197,ai,49114685,37.76,2,Bootstrapped,Unknown,2,Unknown,Peyush
UrbanKart_4198,fintech,49114685,7.295,2,Series A,India,1,Partially Funded,Peyush
AgriCore_4199,Agri,49114685,7.295,2,Unknown,Canada,3,Offer Withdrawn,Peyush
GreenSolutions_4200,health,49114685,7.295,2,Unknown,UAE,3,Offer Withdrawn,Namita
GreenKart_4201,Logistics,49114685,0,2,Unknown,India,2,Rejected,Unknown
InnoPulse_4202,FinTech,49114685,7.295,3,Series A,USA,1,Funded,Mark
DigitalWorks_4203,Fashion,49114685,7.295,2,Series A,UAE,2,Funded,Anupam
AICore_4204,agri,49114685,0,2,Series B,USA,4,Rejected,Kevin
InnoCore_4205,FinTech,49114685,7.295,4,Unknown,Canada,5,Offer Withdrawn,Aman
CloudEdge_4206,Food,33257367,9.46,2,Angel,USA,4,Unknown,Barbara
GreenBox_4207,Fashion,49114685,0,2,Unknown,India,2,Rejected,Namita
NextCore_4208,AI,49114685,22.77,2,Series A,Unknown,2,Partially Funded,Aman
HyperSystems_4209,ai,49114685,7.295,1,Angel,Canada,7,Funded,Lori
FinSolutions_4210,Health,31089313,7.295,2,Unknown,USA,4,Partially Funded,Peyush
CloudNest_4211,Logistics,500254,50.46,2,Angel,USA,6,Offer Withdrawn,Lori
InnoBox_4212,ai,49114685,57.84,3,Series A,UAE,7,Offer Withdrawn,Anupam
HyperHive_4213,AI,49114685,7.295,4,Unknown,Canada,2,Funded,Namita
UrbanMart_4214,E‑commerce,61929390,38.68,2,Series A,UK,6,Unknown,Ashneer
MetaKart_4215,E‑commerce,11956538,7.295,2,Series B,Canada,2,No Deal,Mark
FoodSpark_4216,Travel,61482988,7.295,3,Unknown,India,3,No Deal,Vineeta
AIHub_4217,Food,49114685,0,2,Seed,UAE,3,Rejected,Anupam
QuantumHub_4218,Fashion,49114685,7.295,4,Series C,Canada,2,Offer Withdrawn,Peyush
FoodSolutions_4219,fashion,49114685,3.1,3,Seed,UAE,2,Funded,Aman
SmartWave_4220,edtech,49114685,7.295,2,Series B,Canada,2,Unknown,Unknown
GreenSystems_4221,food,49114685,7.295,3,Seed,India,6,Offer Withdrawn,Mark
AIMart_4222,logistics,49114685,7.295,1,Unknown,India,3,Unknown,Namita
AgriBridge_4223,Health,49114685,7.295,2,Series A,UAE,2,Partially Funded,Barbara
SmartLink_4224,agri,49114685,7.295,2,Bootstrapped,USA,7,Funded,Unknown
DigitalHub_4225,ai,49114685,7.295,2,Unknown,India,3,Unknown,Kevin
UrbanSpark_4226,Unknown,2421739,7.295,2,Series A,Canada,4,Unknown,Barbara
NextLabs_4227,Agri,49114685,37.56,2,Bootstrapped,USA,5,Offer Withdrawn,Namita
MetaBridge_4228,ecommerce,49114685,7.295,2,Series C,Unknown,7,Unknown,Aman
FreshSpark_4229,AI,30180460,7.295,4,Series C,USA,4,Offer Withdrawn,Peyush
TechHub_4230,ecommerce,97988683,14.25,2,Angel,India,2,Offer Withdrawn,Anupam
DigitalEdge_4231,EdTech,49114685,7.295,2,Series C,UAE,3,Offer Withdrawn,Kevin
TechHive_4232,Fashion,49114685,0,2,Unknown,USA,2,Rejected,Namita
EduMart_4233,AI,49114685,7.295,2,Angel,UK,4,Funded,Namita
GreenHub_4234,tech,6642926,18.17,1,Series C,India,2,Funded,Barbara
AgriCore_4235,edtech,49114685,7.295,1,Unknown,USA,2,No Deal,Lori
EduBridge_4236,ai,49114685,26.12,2,Angel,UK,5,Offer Withdrawn,Barbara
HyperHive_4237,Agri,84647857,7.295,3,Series A,Canada,2,No Deal,Peyush
HyperWave_4238,agri,51166560,48.04,3,Series C,Canada,7,Funded,Anupam
EduBridge_4239,logistics,49114685,7.295,2,Unknown,Canada,2,Unknown,Kevin
DigitalLabs_4240,ecommerce,49114685,7.295,2,Unknown,UAE,6,No Deal,Kevin
UrbanFoods_4241,food,49114685,7.295,1,Seed,UAE,2,Funded,Kevin
HealthCore_4242,E‑commerce,49114685,7.295,4,Unknown,USA,5,Unknown,Peyush
AIEdge_4243,edtech,49114685,0,3,Seed,India,6,Rejected,Peyush
MetaSpark_4244,Food,49114685,29.24,4,Series C,India,2,Offer Withdrawn,Aman
HealthNest_4245,Agri,31143181,32.53,1,Unknown,India,5,Partially Funded,Lori
DataBox_4246,fashion,955459,0,2,Bootstrapped,Unknown,6,Rejected,Mark
FoodKart_4247,EdTech,48051311,7.295,2,Bootstrapped,India,3,Funded,Ashneer
NextWorks_4248,travel,48926021,7.295,3,Unknown,Canada,3,Funded,Barbara
HealthGrow_4249,ecommerce,23437351,0.63,2,Unknown,UK,4,Offer Withdrawn,Unknown
AIBox_4250,ai,49114685,7.295,2,Angel,UAE,7,Funded,Barbara
HealthGrow_4251,Tech,49114685,0,1,Series A,USA,3,Rejected,Kevin
DataNest_4252,AI,49114685,7.295,3,Series B,India,4,No Deal,Vineeta
GreenEdge_4253,Health,49114685,7.295,3,Angel,Canada,2,No Deal,Kevin
BrightGen_4254,Health,49114685,7.295,1,Bootstrapped,UAE,6,Unknown,Peyush
HyperKart_4255,FinTech,49114685,0,4,Unknown,Unknown,4,Rejected,Aman
DigitalSolutions_4256,Health,49114685,7.295,4,Angel,UAE,1,No Deal,Ashneer
FinFoods_4257,Logistics,49114685,7.295,2,Unknown,USA,5,Funded,Vineeta
FoodLabs_4258,E‑commerce,49114685,7.295,2,Series C,Unknown,2,No Deal,Kevin
AgriCore_4259,agri,49114685,58.4,2,Series B,UK,2,Unknown,Kevin
GreenPulse_4260,travel,49114685,7.295,2,Series A,India,6,Funded,Kevin
BrightWave_4261,ecommerce,49114685,0,3,Series B,India,6,Rejected,Mark
TechPulse_4262,agri,49114685,7.295,3,Seed,India,2,Funded,Anupam
HyperLink_4263,ai,49114685,27.26,1,Series A,Unknown,3,Funded,Lori
FoodSolutions_4264,ai,49114685,39.79,1,Series C,Unknown,7,Partially Funded,Peyush
CloudLabs_4265,Unknown,74815795,7.295,1,Series C,UAE,4,Funded,Peyush
HyperEdge_4266,agri,49114685,0,3,Series A,USA,2,Rejected,Barbara
NextGen_4267,agri,49114685,0,4,Unknown,India,5,Rejected,Anupam
BrightSolutions_4268,food,49114685,7.295,3,Series A,USA,7,Funded,Ashneer
NextLabs_4269,ai,49114685,7.295,4,Angel,India,2,Funded,Vineeta
BrightKart_4270,Fashion,19259246,7.295,2,Series B,USA,4,No Deal,Ashneer
AILink_4271,fintech,49114685,12.81,2,Series A,Canada,1,Offer Withdrawn,Mark
DataSystems_4272,ecommerce,49114685,7.295,1,Bootstrapped,USA,5,Funded,Mark
HealthLabs_4273,Tech,36238285,0,2,Series C,USA,2,Rejected,Kevin
MetaFoods_4274,logistics,49114685,7.295,4,Unknown,India,2,Offer Withdrawn,Unknown
DataWorks_4275,Travel,49114685,42.5,2,Unknown,UAE,2,Unknown,Unknown
FinPulse_4276,logistics,49114685,7.295,2,Series C,UAE,7,Partially Funded,Peyush
DataBridge_4277,food,49114685,7.295,2,Series C,Canada,5,Unknown,Namita
DataLink_4278,E‑commerce,49114685,7.295,2,Angel,Canada,2,Offer Withdrawn,Vineeta
NextLabs_4279,Travel,49114685,50.86,2,Series C,India,2,Partially Funded,Anupam
FinWave_4280,Logistics,49114685,7.295,2,Bootstrapped,USA,4,Funded,Barbara
HyperFoods_4281,E‑commerce,49114685,7.295,2,Series C,Canada,2,Unknown,Vineeta
NextHive_4282,Food,78955236,42.72,2,Series A,Unknown,4,Offer Withdrawn,Ashneer
AIFoods_4283,Health,2724499,0,2,Bootstrapped,Canada,7,Rejected,Lori
EduKart_4284,edtech,98783538,12.55,2,Unknown,Canada,5,Unknown,Barbara
BrightWave_4285,travel,49114685,26.04,2,Unknown,UAE,1,No Deal,Namita
HyperBox_4286,travel,49114685,7.295,2,Series B,UAE,6,Offer Withdrawn,Vineeta
FinLabs_4287,edtech,49114685,0,4,Unknown,Unknown,5,Rejected,Kevin
HealthGen_4288,ecommerce,49114685,7.295,2,Series A,UAE,2,Offer Withdrawn,Lori
HealthWave_4289,Tech,90181531,7.295,2,Series C,India,2,Unknown,Lori
UrbanSystems_4290,Unknown,35058942,0,2,Seed,USA,6,Rejected,Peyush
AIBox_4291,EdTech,49114685,0,2,Series A,UAE,2,Rejected,Namita
NextEdge_4292,agri,95187467,6.78,2,Bootstrapped,USA,3,Offer Withdrawn,Ashneer
CloudBox_4293,Fashion,49114685,7.295,2,Series A,Unknown,5,Offer Withdrawn,Kevin
CloudFoods_4294,edtech,65025082,7.295,2,Series B,UAE,6,Offer Withdrawn,Kevin
BrightPulse_4295,fintech,49114685,7.295,2,Unknown,Canada,2,Partially Funded,Vineeta
BrightKart_4296,fintech,49114685,7.295,2,Unknown,USA,5,Offer Withdrawn,Lori
DigitalNest_4297,Fashion,49114685,7.295,2,Seed,USA,7,Offer Withdrawn,Kevin
HealthKart_4298,Health,49114685,45.63,3,Seed,Canada,2,No Deal,Lori
AgriKart_4299,fintech,49114685,7.295,3,Series A,UAE,5,Funded,Lori
NextEdge_4300,food,49114685,17.69,3,Angel,UAE,3,Partially Funded,Peyush
AIFoods_4301,ecommerce,49114685,7.295,2,Unknown,Canada,4,Offer Withdrawn,Barbara
HyperSpark_4302,Fashion,49114685,58.4,2,Bootstrapped,Unknown,7,Offer Withdrawn,Mark
FinEdge_4303,ai,49114685,21.69,2,Series B,UK,4,Funded,Ashneer
TechWave_4304,ecommerce,49114685,0,2,Series B,Unknown,6,Rejected,Barbara
MetaGen_4305,travel,49114685,7.295,4,Unknown,India,5,Partially Funded,Anupam
NextGrow_4306,FinTech,49114685,7.295,4,Bootstrapped,Canada,6,Offer Withdrawn,Unknown
CloudHub_4307,E‑commerce,49114685,7.295,3,Unknown,USA,2,Funded,Kevin
EduEdge_4308,Travel,49114685,7.295,3,Series A,Unknown,1,Offer Withdrawn,Mark
MetaPulse_4309,Unknown,49114685,7.295,2,Series C,Unknown,2,No Deal,Anupam
UrbanEdge_4310,ai,76480393,7.295,1,Series B,USA,3,Unknown,Peyush
TechFoods_4311,agri,49114685,7.295,4,Series B,Unknown,1,Funded,Mark
EduKart_4312,Health,22368798,7.295,4,Series A,UK,1,No Deal,Lori
HealthSystems_4313,AI,47297614,7.295,2,Angel,India,3,Offer Withdrawn,Ashneer
DataGen_4314,Food,49114685,7.295,2,Series B,India,1,Funded,Aman
HealthBox_4315,travel,49114685,7.295,4,Series C,UAE,7,Partially Funded,Namita
HyperGen_4316,health,49114685,7.295,2,Series C,Unknown,6,Partially Funded,Namita
GreenLink_4317,fashion,49114685,53.6,2,Angel,UK,6,No Deal,Lori
MetaEdge_4318,Logistics,49114685,7.295,2,Series A,USA,4,Funded,Peyush
HealthBridge_4319,Fashion,49114685,7.295,3,Series A,UK,1,Unknown,Anupam
InnoLabs_4320,Unknown,82741069,7.295,4,Angel,India,1,Offer Withdrawn,Ashneer
FoodPulse_4321,logistics,49114685,33.7,3,Unknown,USA,2,Unknown,Anupam
CloudNest_4322,edtech,49114685,7.295,2,Series A,Canada,3,Offer Withdrawn,Ashneer
HealthNest_4323,Tech,26437829,7.295,2,Unknown,UK,6,No Deal,Unknown
DigitalLink_4324,Agri,82193777,7.295,2,Angel,USA,5,Unknown,Unknown
MetaWave_4325,FinTech,49114685,7.295,3,Unknown,UAE,2,Funded,Unknown
MetaNest_4326,EdTech,49114685,12.33,2,Series A,USA,7,No Deal,Barbara
AINest_4327,AI,49114685,7.295,2,Angel,UAE,4,Partially Funded,Namita
QuantumNest_4328,tech,49114685,7.295,2,Unknown,UAE,2,Unknown,Kevin
SmartWave_4329,Food,49114685,7.295,4,Series B,USA,4,Offer Withdrawn,Mark
FoodSolutions_4330,EdTech,49114685,0,2,Bootstrapped,India,6,Rejected,Namita
SmartBox_4331,Health,49114685,7.295,2,Series C,India,1,Funded,Barbara
NextLabs_4332,Fashion,49114685,7.295,2,Unknown,UK,1,Funded,Aman
SmartKart_4333,health,49114685,20.31,1,Series B,Canada,2,No Deal,Kevin
HealthSystems_4334,agri,49114685,7.295,2,Unknown,Unknown,3,Offer Withdrawn,Lori
InnoSpark_4335,Tech,89569944,7.295,1,Series B,UK,4,Offer Withdrawn,Unknown
TechHub_4336,FinTech,49114685,7.295,2,Angel,India,2,Funded,Peyush
SmartEdge_4337,fintech,50084675,7.295,2,Series C,Unknown,2,Funded,Mark
FoodLink_4338,health,49114685,7.295,3,Series B,Unknown,6,Unknown,Aman
BrightLabs_4339,travel,49114685,7.295,2,Seed,India,3,Offer Withdrawn,Peyush
InnoLabs_4340,fintech,49114685,7.295,2,Seed,UK,2,Offer Withdrawn,Anupam
FoodNest_4341,tech,49114685,0,2,Series B,Canada,2,Rejected,Ashneer
BrightGen_4342,Agri,49114685,8.51,2,Unknown,UK,2,Unknown,Lori
FoodHub_4343,Health,49114685,7.295,1,Angel,India,2,No Deal,Ashneer
BrightSolutions_4344,Unknown,78471049,7.295,2,Unknown,Canada,2,Unknown,Namita
BrightSolutions_4345,EdTech,49114685,7.295,2,Unknown,UAE,2,Partially Funded,Aman
SmartGrow_4346,agri,49114685,13.96,1,Bootstrapped,Unknown,1,Unknown,Peyush
HealthGrow_4347,Agri,27069011,28.13,2,Seed,Unknown,7,Offer Withdrawn,Anupam
UrbanLink_4348,travel,49114685,51.9,2,Series A,UK,1,Partially Funded,Anupam
SmartBridge_4349,Logistics,49114685,0,1,Series A,UAE,5,Rejected,Vineeta
FreshSpark_4350,AI,49114685,7.295,2,Angel,India,2,Funded,Namita
TechKart_4351,ai,49114685,7.295,1,Series B,UAE,2,Offer Withdrawn,Vineeta
QuantumLabs_4352,Logistics,49114685,7.295,4,Seed,USA,2,No Deal,Vineeta
FinHive_4353,ecommerce,49114685,7.295,4,Series A,India,7,Funded,Ashneer
FoodBox_4354,Unknown,49114685,7.295,2,Angel,Canada,5,Funded,Namita
BrightPulse_4355,Food,49114685,7.295,3,Bootstrapped,Unknown,2,Funded,Aman
DataWave_4356,travel,49114685,52.82,3,Series C,India,3,Funded,Unknown
NextSolutions_4357,health,83852980,7.295,2,Series A,Unknown,2,Partially Funded,Peyush
TechEdge_4358,Unknown,49114685,7.295,2,Series C,India,2,No Deal,Ashneer
CloudEdge_4359,travel,92768312,7.295,4,Series A,Canada,1,Offer Withdrawn,Namita
DataSpark_4360,tech,49114685,7.295,4,Bootstrapped,India,1,Partially Funded,Mark
FoodHive_4361,Tech,49114685,7.295,4,Unknown,UAE,2,Unknown,Lori
SmartLabs_4362,Agri,49114685,57.05,2,Unknown,USA,5,No Deal,Ashneer
SmartWorks_4363,Unknown,49114685,7.295,2,Series C,Unknown,6,Funded,Ashneer
EduBox_4364,tech,49114685,7.295,2,Series A,UAE,2,Partially Funded,Lori
CloudSolutions_4365,food,1286894,7.295,1,Series C,UAE,3,Unknown,Barbara
HealthSpark_4366,food,49114685,7.295,2,Unknown,UAE,2,No Deal,Aman
FreshNest_4367,health,49114685,0,2,Unknown,Canada,2,Rejected,Anupam
TechPulse_4368,Agri,49114685,7.295,2,Series C,Canada,5,Offer Withdrawn,Vineeta
SmartWave_4369,travel,37431107,46.41,2,Series A,Unknown,1,Unknown,Peyush
UrbanKart_4370,agri,49114685,22.82,2,Unknown,UAE,6,Unknown,Anupam
HealthWorks_4371,fashion,49114685,7.295,2,Angel,Unknown,2,No Deal,Aman
InnoGen_4372,Agri,49114685,17.14,1,Unknown,USA,4,Funded,Mark
SmartHive_4373,Agri,18259937,0,1,Seed,Canada,3,Rejected,Kevin
FreshWave_4374,E‑commerce,49114685,7.295,4,Unknown,UAE,2,Partially Funded,Lori
HyperHive_4375,food,49114685,31.65,2,Bootstrapped,Canada,5,Partially Funded,Barbara
BrightKart_4376,tech,49114685,7.295,4,Unknown,UAE,2,Unknown,Unknown
AICore_4377,AI,49114685,7.295,2,Unknown,USA,2,Partially Funded,Namita
HealthGen_4378,Tech,2092122,7.295,1,Unknown,India,6,Offer Withdrawn,Peyush
BrightPulse_4379,Logistics,24562325,7.295,2,Seed,USA,4,Unknown,Unknown
DigitalWave_4380,travel,49114685,7.295,2,Seed,Canada,3,Funded,Vineeta
CloudBox_4381,EdTech,52887897,7.295,1,Unknown,India,2,Partially Funded,Ashneer
SmartFoods_4382,Agri,49114685,7.295,3,Bootstrapped,India,2,Unknown,Mark
InnoGrow_4383,Agri,49114685,7.295,2,Angel,India,4,Unknown,Kevin
NextSystems_4384,Health,49114685,0,2,Seed,USA,2,Rejected,Kevin
DigitalSystems_4385,Health,49114685,0,4,Series B,USA,2,Rejected,Ashneer
AgriKart_4386,Tech,49114685,35.51,2,Seed,UAE,6,Funded,Kevin
DataEdge_4387,ai,49114685,9.26,3,Angel,USA,6,No Deal,Aman
SmartWave_4388,Travel,80271304,7.295,2,Unknown,Canada,7,No Deal,Anupam
CloudHive_4389,Tech,49114685,7.295,1,Series B,India,5,Funded,Namita
AgriSolutions_4390,health,49114685,7.295,2,Series A,UAE,7,No Deal,Peyush
DigitalLabs_4391,tech,49114685,7.295,2,Angel,UAE,3,Funded,Ashneer
NextEdge_4392,E‑commerce,81909400,7.295,2,Unknown,USA,2,Unknown,Anupam
GreenCore_4393,tech,49114685,7.295,1,Unknown,UAE,4,No Deal,Anupam
FoodSolutions_4394,agri,49114685,7.295,4,Unknown,USA,2,Unknown,Aman
InnoGrow_4395,food,49114685,7.295,4,Angel,UK,5,Funded,Unknown
TechFoods_4396,Food,93134125,28.47,2,Unknown,USA,1,Partially Funded,Namita
FreshSpark_4397,Unknown,49114685,7.295,4,Seed,UAE,2,Offer Withdrawn,Namita
DataHub_4398,Logistics,79687641,7.295,2,Series C,USA,3,Partially Funded,Peyush
FreshNest_4399,EdTech,49114685,7.295,2,Seed,UAE,2,Unknown,Unknown
HyperHive_4400,Logistics,49114685,7.295,1,Series A,India,2,Unknown,Barbara
NextCore_4401,EdTech,49114685,2.16,1,Seed,UAE,4,No Deal,Mark
FoodBox_4402,Food,49114685,7.295,2,Unknown,Unknown,2,No Deal,Unknown
AgriWorks_4403,ai,97853918,50.05,2,Series B,Unknown,6,Partially Funded,Unknown
HyperHub_4404,agri,91253526,7.295,2,Series A,Canada,3,Unknown,Unknown
InnoBox_4405,AI,49114685,0,1,Unknown,USA,5,Rejected,Ashneer
AIBox_4406,E‑commerce,49114685,0,2,Series A,UAE,3,Rejected,Peyush
FreshKart_4407,ai,49114685,7.295,1,Series C,India,6,Partially Funded,Anupam
InnoKart_4408,Fashion,49114685,20.58,2,Seed,UK,6,Partially Funded,Aman
DigitalPulse_4409,Travel,49114685,7.295,3,Seed,Canada,7,No Deal,Aman
DigitalKart_4410,AI,49114685,0.73,3,Series A,UAE,2,Funded,Vineeta
SmartHub_4411,ai,61288416,7.295,2,Unknown,Canada,5,No Deal,Ashneer
HyperEdge_4412,fintech,88405487,58.24,2,Series C,Canada,5,Unknown,Lori
MetaLabs_4413,Fashion,49114685,32.31,2,Series B,USA,2,Unknown,Aman
HyperWorks_4414,agri,49114685,7.295,2,Series B,UAE,2,Offer Withdrawn,Barbara
DataLink_4415,health,49114685,7.295,2,Angel,India,7,Offer Withdrawn,Aman
TechHive_4416,AI,49114685,38.19,3,Angel,Unknown,2,Funded,Unknown
AgriWave_4417,Fashion,5481170,0,2,Unknown,Canada,6,Rejected,Lori
AgriSpark_4418,Tech,49114685,7.295,2,Angel,Unknown,2,Offer Withdrawn,Anupam
HealthSystems_4419,ai,13856383,7.295,2,Bootstrapped,USA,5,Partially Funded,Vineeta
InnoFoods_4420,food,49114685,7.295,2,Unknown,India,3,Offer Withdrawn,Namita
EduPulse_4421,Fashion,49114685,0,2,Unknown,India,4,Rejected,Ashneer
HyperSolutions_4422,fintech,49114685,0,1,Series B,UK,2,Rejected,Lori
DigitalLink_4423,Agri,49114685,7.295,2,Angel,UK,2,Funded,Lori
FoodHub_4424,tech,49114685,7.295,2,Seed,USA,2,Funded,Mark
FoodLink_4425,Food,32158340,15.15,4,Bootstrapped,Unknown,3,Funded,Peyush
AgriBridge_4426,AI,49114685,7.295,2,Seed,India,3,Funded,Unknown
QuantumSolutions_4427,Agri,91912529,0.58,2,Angel,UAE,2,Funded,Ashneer
